NAME,HUMIDITY,LIGHT,NO_MAX,NO_MIN,NO2_MAX,NO2_MIN,OZONE_MAX,OZONE_MIN,PM10_MAX,PM10_MIN,PM2_MAX,PM2_MIN,SO2_MAX,SO2_MIN,CO_MAX,CO_MIN,CO2_MAX,CO2_MIN,SOUND,TEMPRATURE_MAX,TEMPRATURE_MIN,UV_MAX,UV_MIN,AIR_PRESSURE,LASTUPDATEDATETIME,Lattitude,Longitude
Lullanagar_Square_14,39.817,5802.5,0,0,104,69,0,0,35,31,29,25,0,0,110,68,29,29,68.935,42,29,0.1,0.1,0.931,26/04/19 3:31,18.4873065,73.8856497
Pune Railway Station_28,33.611,3036.883,0,0,124,113,1,0,42,32,34,27,0,0,103,64,29,29,82.595,42,29,0.4,0.1,0.937,26/04/19 3:31,18.5250661,73.7929274
PMPML_Bus_Depot_Deccan_15,50.997,,0,0,104,83,4,0,29,24,23,19,5,3,129,57,29,29,78.2,33,29,0.4,0.1,0.937,26/04/19 3:31,18.4517156,73.8561703
Goodluck Square_Cafe_23,38.361,1966.811,0,0,101,98,0,0,34,32,28,26,1,1,111,57,29,29,58.255,41,30,0.4,0.4,0.936,26/04/19 3:46,18.5343565,73.8260579
Rajashri_Shahu_Bus_stand_19,41.605,2835.64,0,0,91,83,1,0,33,30,27,25,1,0,78,48,29,3,65.761,40,28,0.5,0.1,0.932,26/04/19 3:46,18.4822385,73.8580916
Lullanagar_Square_14,39.33,6151.767,0,0,104,69,0,0,35,31,29,25,0,0,110,68,29,29,68.896,42,29,0.2,0.2,0.931,26/04/19 3:46,18.4873065,73.8856497
Hadapsar_Gadital_01,38.374,3514.237,0,0,144,126,0,0,33,31,27,25,2,1,152,94,29,29,68.917,40,30,0,0,0.883,26/04/19 3:46,18.5018335,73.9414776
Chitale Bandhu Corner_41,39.745,4082.94,0,0,71,62,0,0,33,29,27,23,0,0,130,62,29,29,71.148,42,30,0.4,0.4,0.935,26/04/19 3:46,18.51557,73.8243931
Karve Statue Square_5,50.331,,0,0,101,78,7,0,36,23,30,19,4,1,133,82,29,29,66.98,34,29,0,0,0.935,26/04/19 3:46,18.5017272,73.8135954
Rajashri_Shahu_Bus_stand_19,41.605,2954.947,0,0,91,83,1,0,33,30,27,25,1,0,78,48,29,3,65.761,40,28,0.5,0.1,0.932,26/04/19 4:02,18.4822385,73.8580916
Pune Railway Station_28,33.121,3285.673,0,0,124,113,1,0,42,32,34,27,0,0,103,64,29,29,82.582,42,29,0.4,0.1,0.937,26/04/19 4:02,18.5250661,73.7929274
Chitale Bandhu Corner_41,39.745,4251.78,0,0,71,62,0,0,33,29,27,23,0,0,130,62,29,29,71.148,42,30,0.4,0.4,0.935,26/04/19 4:02,18.51557,73.8243931
Goodluck Square_Cafe_23,38.361,1744.075,0,0,101,98,0,0,34,32,28,26,1,1,111,57,29,29,58.255,41,30,0.4,0.4,0.936,26/04/19 4:02,18.5343565,73.8260579
Hadapsar_Gadital_01,38.272,33414.212,0,0,144,126,0,0,33,31,27,25,2,1,152,94,29,29,68.922,40,30,0,0,0.883,26/04/19 4:16,18.5018335,73.9414776
Chitale Bandhu Corner_41,39.745,4410.352,0,0,71,62,0,0,33,29,27,23,0,0,130,62,29,29,71.148,42,30,0.4,0.4,0.935,26/04/19 4:16,18.51557,73.8243931
Goodluck Square_Cafe_23,38.361,1547.347,0,0,101,98,0,0,34,32,28,26,1,1,111,57,29,29,58.255,41,30,0.4,0.4,0.936,26/04/19 4:16,18.5343565,73.8260579
Pune Railway Station_28,33.01,,0,0,124,113,1,0,42,32,34,27,0,0,103,64,29,29,82.6,42,29,0.4,0.1,0.937,26/04/19 4:16,18.5250661,73.7929274
Rajashri_Shahu_Bus_stand_19,41.605,3008.572,0,0,91,83,1,0,33,30,27,25,1,0,78,48,29,3,65.761,40,28,0.5,0.1,0.932,26/04/19 4:16,18.4822385,73.8580916
Lullanagar_Square_14,39.015,9557.473,0,0,104,69,0,0,35,31,29,25,0,0,110,68,29,29,68.893,42,29,0.2,0.2,0.931,26/04/19 4:16,18.4873065,73.8856497
Pune Railway Station_28,27.426,,0,0,124,113,1,0,40,32,33,27,0,0,103,64,29,29,83.007,42,29,1.2,0.1,0.937,26/04/19 4:31,18.5250661,73.7929274
Hadapsar_Gadital_01,33.497,31807.372,0,0,144,126,0,0,33,31,26,25,2,0,152,101,29,29,70.649,40,30,0.5,0.5,0.886,26/04/19 4:31,18.5018335,73.9414776
Karve Statue Square_5,,,0,0,101,78,7,0,36,23,30,19,4,1,133,84,29,29,,34,29,0,0,,26/04/19 4:31,18.5017272,73.8135954
Chitale Bandhu Corner_41,27.006,4659.306,0,0,72,62,0,0,33,29,27,23,0,0,130,63,29,29,72.097,42,30,1.3,0.4,0.935,26/04/19 4:31,18.51557,73.8243931
Goodluck Square_Cafe_23,25.266,1379.966,0,0,102,98,0,0,34,32,27,26,1,1,111,67,29,29,58.744,41,30,1.2,0.4,0.936,26/04/19 4:31,18.5343565,73.8260579
Rajashri_Shahu_Bus_stand_19,34.833,2987.484,0,0,91,83,1,0,33,30,27,25,1,0,78,51,29,8,65.552,40,28,1.4,0.1,0.932,26/04/19 4:31,18.4822385,73.8580916
BopadiSquare_65,33.881,37212.639,0,0,96,55,3,0,35,22,29,18,4,0,105,71,29,29,92.752,43,26,0,0,0.937,26/04/19 4:46,18.5594267,73.8286556
Goodluck Square_Cafe_23,25.266,1248.382,0,0,102,98,0,0,34,32,27,26,1,1,111,67,29,29,58.744,41,30,1.2,0.4,0.936,26/04/19 4:46,18.5343565,73.8260579
Chitale Bandhu Corner_41,27.006,4773.577,0,0,72,62,0,0,33,29,27,23,0,0,130,63,29,29,72.097,42,30,1.3,0.4,0.935,26/04/19 4:46,18.51557,73.8243931
Hadapsar_Gadital_01,33.199,17568.106,0,0,144,126,0,0,33,31,26,25,2,0,152,101,29,29,70.805,40,30,0.5,0.5,0.886,26/04/19 4:46,18.5018335,73.9414776
Lullanagar_Square_14,33.506,,0,0,104,69,0,0,35,31,29,25,0,0,110,75,29,29,69.684,42,29,0.3,0.2,0.931,26/04/19 4:46,18.4873065,73.8856497
Pune Railway Station_28,27.305,,0,0,124,113,1,0,40,32,33,27,0,0,103,64,29,29,82.946,42,29,1.2,0.1,0.937,26/04/19 4:46,18.5250661,73.7929274
Rajashri_Shahu_Bus_stand_19,34.445,3092.531,0,0,91,83,1,0,33,30,27,25,1,0,78,51,29,8,65.58,40,28,1.5,0.1,0.932,26/04/19 4:46,18.4822385,73.8580916
Chitale Bandhu Corner_41,27.006,4852.818,0,0,72,62,0,0,33,29,27,23,0,0,130,63,29,29,72.097,42,30,1.3,0.4,0.935,26/04/19 5:01,18.51557,73.8243931
Goodluck Square_Cafe_23,25.266,1210.656,0,0,102,98,0,0,34,32,27,26,1,1,111,67,29,29,58.744,41,30,1.2,0.4,0.936,26/04/19 5:01,18.5343565,73.8260579
Rajashri_Shahu_Bus_stand_19,34.402,3137.746,0,0,91,83,1,0,33,30,27,25,1,0,78,51,29,8,65.61,40,28,1.5,0.1,0.932,26/04/19 5:01,18.4822385,73.8580916
Pune Railway Station_28,27.117,,0,0,124,113,1,0,40,32,33,27,0,0,103,64,29,29,82.847,42,29,1.3,0.1,0.937,26/04/19 5:01,18.5250661,73.7929274
Rajashri_Shahu_Bus_stand_19,34.402,3188.787,0,0,91,83,1,0,33,30,27,25,1,0,78,51,29,8,65.61,40,28,1.5,0.1,0.932,26/04/19 5:16,18.4822385,73.8580916
Chitale Bandhu Corner_41,27.006,4989.668,0,0,72,62,0,0,33,29,27,23,0,0,130,63,29,29,72.097,42,30,1.3,0.4,0.935,26/04/19 5:16,18.51557,73.8243931
Hadapsar_Gadital_01,32.742,3183.252,0,0,144,126,0,0,33,31,26,25,2,0,152,101,29,29,71.053,40,30,0.6,0.6,0.886,26/04/19 5:16,18.5018335,73.9414776
Goodluck Square_Cafe_23,25.266,1111.775,0,0,102,98,0,0,34,32,27,26,1,1,111,67,29,29,58.744,41,30,1.2,0.4,0.936,26/04/19 5:16,18.5343565,73.8260579
Pune Railway Station_28,27.117,,0,0,124,113,1,0,40,32,33,27,0,0,103,64,29,29,82.847,42,29,1.3,0.1,0.937,26/04/19 5:16,18.5250661,73.7929274
Chitale Bandhu Corner_41,22.841,5134.274,0,0,72,62,0,0,33,29,27,23,0,0,130,69,29,29,73.959,42,30,2.5,0.4,0.934,26/04/19 5:31,18.51557,73.8243931
Goodluck Square_Cafe_23,21.713,1121.315,0,0,102,98,0,0,34,32,27,26,1,1,111,70,29,29,58.815,41,30,2.1,0.4,0.936,26/04/19 5:31,18.5343565,73.8260579
Hadapsar_Gadital_01,27.181,2932.991,0,0,144,126,0,0,33,31,26,25,2,0,152,101,29,29,71.563,40,30,0.6,0.6,0.892,26/04/19 5:31,18.5018335,73.9414776
Pune Railway Station_28,21.887,3661.828,0,0,124,113,1,0,39,32,31,27,0,0,103,65,29,29,82.824,40,29,2.5,0.1,0.937,26/04/19 5:31,18.5250661,73.7929274
Rajashri_Shahu_Bus_stand_19,23.769,3226.832,0,0,92,83,1,0,33,30,27,25,1,0,78,55,29,8,67.312,40,28,2.9,0.1,0.932,26/04/19 5:31,18.4822385,73.8580916
BopadiSquare_65,22.958,10997.765,0,0,97,55,3,0,35,22,29,18,4,0,105,71,29,29,91.121,36,26,0,0,0.937,26/04/19 5:46,18.5594267,73.8286556
Chitale Bandhu Corner_41,22.841,5304.256,0,0,72,62,0,0,33,29,27,23,0,0,130,69,29,29,73.959,42,30,2.5,0.4,0.934,26/04/19 5:46,18.51557,73.8243931
Hadapsar_Gadital_01,26.766,2769.397,0,0,144,126,0,0,33,31,26,25,2,0,152,101,29,29,72.012,40,30,0.6,0.6,0.894,26/04/19 5:46,18.5018335,73.9414776
Rajashri_Shahu_Bus_stand_19,23.769,3131.906,0,0,92,83,1,0,33,30,27,25,1,0,78,55,29,8,67.312,40,28,2.9,0.1,0.932,26/04/19 5:46,18.4822385,73.8580916
Chitale Bandhu Corner_41,22.841,5711.492,0,0,72,62,0,0,33,29,27,23,0,0,130,69,29,29,73.959,42,30,2.5,0.4,0.934,26/04/19 6:01,18.51557,73.8243931
Goodluck Square_Cafe_23,21.688,1120.068,0,0,102,98,0,0,34,32,27,26,1,1,111,70,29,29,58.799,41,30,2.1,0.4,0.936,26/04/19 6:01,18.5343565,73.8260579
BopadiSquare_65,22.685,10404.644,0,0,97,55,3,0,35,22,29,18,4,0,105,71,29,29,91.176,36,26,0,0,0.937,26/04/19 6:01,18.5594267,73.8286556
Pune Railway Station_28,21.717,,0,0,124,113,1,0,39,32,31,27,0,0,103,65,29,29,82.737,40,29,2.6,0.1,0.937,26/04/19 6:01,18.5250661,73.7929274
Hadapsar_Gadital_01,26.766,2647.987,0,0,144,126,0,0,33,31,26,25,2,0,152,101,29,29,72.012,40,30,0.6,0.6,0.894,26/04/19 6:01,18.5018335,73.9414776
Lullanagar_Square_14,25.088,,0,0,104,69,0,0,35,31,29,25,0,0,110,84,29,29,67.413,42,29,0.5,0.2,0.93,26/04/19 6:01,18.4873065,73.8856497
Rajashri_Shahu_Bus_stand_19,23.769,3000.436,0,0,92,83,1,0,33,30,27,25,1,0,78,55,29,8,67.312,40,28,2.9,0.1,0.932,26/04/19 6:01,18.4822385,73.8580916
Chitale Bandhu Corner_41,22.841,5954.908,0,0,72,62,0,0,33,29,27,23,0,0,130,69,29,29,73.959,42,30,2.5,0.4,0.934,26/04/19 6:16,18.51557,73.8243931
Goodluck Square_Cafe_23,21.688,1147.926,0,0,102,98,0,0,34,32,27,26,1,1,111,70,29,29,58.799,41,30,2.1,0.4,0.936,26/04/19 6:16,18.5343565,73.8260579
Rajashri_Shahu_Bus_stand_19,23.769,2853.827,0,0,92,83,1,0,33,30,27,25,1,0,78,55,29,8,67.312,40,28,2.9,0.1,0.932,26/04/19 6:16,18.4822385,73.8580916
Pune Railway Station_28,21.512,3656.369,0,0,124,113,1,0,39,32,31,27,0,0,103,65,29,29,82.732,40,29,2.7,0.1,0.937,26/04/19 6:16,18.5250661,73.7929274
Hadapsar_Gadital_01,26.766,2461.235,0,0,144,126,0,0,33,31,26,25,2,0,152,101,29,29,72.012,40,30,0.6,0.6,0.894,26/04/19 6:16,18.5018335,73.9414776
Chitale Bandhu Corner_41,19.578,6086.325,0,0,72,62,0,0,33,29,26,23,0,0,130,74,29,29,74.243,40,30,3.7,0.4,0.934,26/04/19 6:31,18.51557,73.8243931
Hadapsar_Gadital_01,22.103,2329.231,0,0,144,126,0,0,32,31,26,25,2,0,152,101,29,29,78.707,39,30,0.6,0.3,0.934,26/04/19 6:31,18.5018335,73.9414776
Goodluck Square_Cafe_23,18.965,1185.754,0,0,102,98,0,0,34,32,27,26,1,1,111,70,29,29,58.647,40,30,2.1,0.4,0.935,26/04/19 6:31,18.5343565,73.8260579
Rajashri_Shahu_Bus_stand_19,21.051,2729.901,0,0,92,83,1,0,33,30,27,25,1,0,78,55,29,8,66.872,39,28,2.9,0.1,0.932,26/04/19 6:31,18.4822385,73.8580916
Pune Railway Station_28,18.572,3572.047,0,0,124,113,1,0,38,32,31,26,0,0,103,66,29,29,82.716,40,29,4.1,0.1,0.936,26/04/19 6:31,18.5250661,73.7929274
Chitale Bandhu Corner_41,19.578,6415.051,0,0,72,62,0,0,33,29,26,23,0,0,130,74,29,29,74.243,40,30,3.7,0.4,0.934,26/04/19 6:46,18.51557,73.8243931
Goodluck Square_Cafe_23,18.965,1193.209,0,0,102,98,0,0,34,32,27,26,1,1,111,70,29,29,58.647,40,30,2.1,0.4,0.935,26/04/19 6:46,18.5343565,73.8260579
Hadapsar_Gadital_01,21.848,2294.039,0,0,144,126,0,0,32,31,26,25,2,0,152,101,29,29,78.744,39,30,0.6,0.3,0.934,26/04/19 6:46,18.5018335,73.9414776
Rajashri_Shahu_Bus_stand_19,21.051,2589.292,0,0,92,83,1,0,33,30,27,25,1,0,78,55,29,8,66.872,39,28,2.9,0.1,0.932,26/04/19 6:46,18.4822385,73.8580916
Lullanagar_Square_14,20.248,,0,0,104,69,0,0,35,31,29,25,0,0,110,85,29,29,64.269,41,29,0.7,0.2,0.93,26/04/19 6:46,18.4873065,73.8856497
Pune Railway Station_28,18.331,3608.238,0,0,124,113,1,0,38,32,31,26,0,0,103,66,29,29,82.638,40,29,4.2,0.1,0.936,26/04/19 6:46,18.5250661,73.7929274
Chitale Bandhu Corner_41,19.578,6558.23,0,0,72,62,0,0,33,29,26,23,0,0,130,74,29,29,74.243,40,30,3.7,0.4,0.934,26/04/19 7:01,18.51557,73.8243931
Goodluck Square_Cafe_23,18.965,1225.369,0,0,102,98,0,0,34,32,27,26,1,1,111,70,29,29,58.647,40,30,2.1,0.4,0.935,26/04/19 7:01,18.5343565,73.8260579
BopadiSquare_65,19.839,8918.434,0,0,97,55,3,0,35,22,29,18,4,0,105,71,29,29,89.599,39,26,0,0,0.936,26/04/19 7:01,18.5594267,73.8286556
Rajashri_Shahu_Bus_stand_19,21.051,2415.185,0,0,92,83,1,0,33,30,27,25,1,0,78,55,29,8,66.872,39,28,2.9,0.1,0.932,26/04/19 7:01,18.4822385,73.8580916
Pune Railway Station_28,17.932,3728.689,0,0,124,113,1,0,38,32,31,26,0,0,103,66,29,29,82.445,40,29,4.3,0.1,0.936,26/04/19 7:01,18.5250661,73.7929274
Chitale Bandhu Corner_41,19.578,6823.023,0,0,72,62,0,0,33,29,26,23,0,0,130,74,29,29,74.243,40,30,3.7,0.4,0.934,26/04/19 7:16,18.51557,73.8243931
Goodluck Square_Cafe_23,18.965,1247.956,0,0,102,98,0,0,34,32,27,26,1,1,111,70,29,29,58.647,40,30,2.1,0.4,0.935,26/04/19 7:16,18.5343565,73.8260579
Hadapsar_Gadital_01,21.774,,0,0,144,126,0,0,32,31,26,25,2,0,152,101,29,29,78.711,39,30,0.6,0.3,0.934,26/04/19 7:16,18.5018335,73.9414776
Rajashri_Shahu_Bus_stand_19,21.051,2225.417,0,0,92,83,1,0,33,30,27,25,1,0,78,55,29,8,66.872,39,28,2.9,0.1,0.932,26/04/19 7:16,18.4822385,73.8580916
Pune Railway Station_28,17.883,3747.833,0,0,124,113,1,0,38,32,31,26,0,0,103,66,29,29,82.49,40,29,4.3,0.1,0.936,26/04/19 7:16,18.5250661,73.7929274
Chitale Bandhu Corner_41,17.329,7032.579,0,0,72,62,0,0,32,29,26,23,0,0,130,74,29,29,73.874,40,30,3.7,0.4,0.933,26/04/19 7:31,18.51557,73.8243931
Goodluck Square_Cafe_23,17.239,1217.717,0,0,102,98,0,0,34,32,27,26,1,1,111,70,29,29,58.867,40,30,2.1,0.4,0.934,26/04/19 7:31,18.5343565,73.8260579
BopadiSquare_65,17.797,8022.022,0,0,97,55,3,0,35,22,29,18,4,0,105,71,29,29,88.625,41,26,0,0,0.935,26/04/19 7:31,18.5594267,73.8286556
Lullanagar_Square_14,17.405,,0,0,104,68,0,0,35,31,29,25,0,0,110,85,29,29,66.975,39,29,0.7,0.2,0.929,26/04/19 7:31,18.4873065,73.8856497
Rajashri_Shahu_Bus_stand_19,18.585,2009.67,0,0,92,83,1,0,33,30,27,25,1,0,78,55,29,8,66.964,40,28,2.9,0.1,0.931,26/04/19 7:31,18.4822385,73.8580916
Pune Railway Station_28,17.126,3782.498,0,0,124,112,1,0,38,31,31,25,0,0,103,66,29,29,82.015,41,29,4.6,0.1,0.935,26/04/19 7:31,18.5250661,73.7929274
Goodluck Square_Cafe_23,17.239,1183.725,0,0,102,98,0,0,34,32,27,26,1,1,111,70,29,29,58.867,40,30,2.1,0.4,0.934,26/04/19 7:46,18.5343565,73.8260579
BopadiSquare_65,17.723,,0,0,97,55,3,0,35,22,29,18,4,0,105,71,29,29,88.343,41,26,0,0,0.935,26/04/19 7:46,18.5594267,73.8286556
Chitale Bandhu Corner_41,17.329,7245.179,0,0,72,62,0,0,32,29,26,23,0,0,130,74,29,29,73.874,40,30,3.7,0.4,0.933,26/04/19 7:46,18.51557,73.8243931
Hadapsar_Gadital_01,19.303,,0,0,144,126,0,0,32,31,26,25,2,0,152,101,29,29,78.629,39,30,0.6,0.3,0.933,26/04/19 7:46,18.5018335,73.9414776
Lullanagar_Square_14,17.352,2484.557,0,0,104,68,0,0,35,31,29,25,0,0,110,85,29,29,67.108,39,29,0.7,0.2,0.929,26/04/19 7:46,18.4873065,73.8856497
Rajashri_Shahu_Bus_stand_19,18.585,1990.719,0,0,92,83,1,0,33,30,27,25,1,0,78,55,29,8,66.964,40,28,2.9,0.1,0.931,26/04/19 7:46,18.4822385,73.8580916
Pune Railway Station_28,17.086,3871.599,0,0,124,112,1,0,38,31,31,25,0,0,103,66,29,29,81.998,41,29,4.6,0.1,0.935,26/04/19 7:46,18.5250661,73.7929274
Chitale Bandhu Corner_41,17.329,7507.814,0,0,72,62,0,0,32,29,26,23,0,0,130,74,29,29,73.874,40,30,3.7,0.4,0.933,26/04/19 8:01,18.51557,73.8243931
Goodluck Square_Cafe_23,17.239,1131.872,0,0,102,98,0,0,34,32,27,26,1,1,111,70,29,29,58.867,40,30,2.1,0.4,0.934,26/04/19 8:01,18.5343565,73.8260579
Lullanagar_Square_14,17.321,,0,0,104,68,0,0,35,31,29,25,0,0,110,85,29,29,67.094,39,29,0.7,0.2,0.929,26/04/19 8:01,18.4873065,73.8856497
Hadapsar_Gadital_01,19.183,1787.36,0,0,144,126,0,0,32,31,26,25,2,0,152,101,29,29,78.947,39,30,0.6,0.3,0.933,26/04/19 8:01,18.5018335,73.9414776
Rajashri_Shahu_Bus_stand_19,18.585,1927.761,0,0,92,83,1,0,33,30,27,25,1,0,78,55,29,8,66.964,40,28,2.9,0.1,0.931,26/04/19 8:02,18.4822385,73.8580916
Chitale Bandhu Corner_41,17.329,7865.286,0,0,72,62,0,0,32,29,26,23,0,0,130,74,29,29,73.874,40,30,3.7,0.4,0.933,26/04/19 8:16,18.51557,73.8243931
Goodluck Square_Cafe_23,17.239,1115.824,0,0,102,98,0,0,34,32,27,26,1,1,111,70,29,29,58.867,40,30,2.1,0.4,0.934,26/04/19 8:16,18.5343565,73.8260579
Lullanagar_Square_14,17.302,2422.718,0,0,104,68,0,0,35,31,29,25,0,0,110,85,29,29,67.085,39,29,0.7,0.2,0.929,26/04/19 8:16,18.4873065,73.8856497
Pune Railway Station_28,17.034,4055.386,0,0,124,112,1,0,38,31,31,25,0,0,103,66,29,29,81.976,41,29,4.6,0.1,0.935,26/04/19 8:16,18.5250661,73.7929274
Rajashri_Shahu_Bus_stand_19,18.585,1983.591,0,0,92,83,1,0,33,30,27,25,1,0,78,55,29,8,66.964,40,28,2.9,0.1,0.931,26/04/19 8:16,18.4822385,73.8580916
Chitale Bandhu Corner_41,15.898,8267.139,0,0,72,62,0,0,32,29,26,23,0,0,130,74,29,29,73.96,41,30,3.7,0.4,0.932,26/04/19 8:31,18.51557,73.8243931
Hadapsar_Gadital_01,16.921,1672.954,0,0,144,127,0,0,33,31,26,25,2,0,152,101,29,29,77.351,40,30,0.6,0.3,0.932,26/04/19 8:31,18.5018335,73.9414776
Goodluck Square_Cafe_23,15.964,1085.768,0,0,102,98,0,0,34,32,27,26,1,1,111,70,29,29,58.765,41,30,2.1,0.4,0.933,26/04/19 8:31,18.5343565,73.8260579
Karve Statue Square_5,17.329,1653.675,0,0,101,78,7,0,36,23,30,19,4,1,133,94,29,29,66.347,41,29,0.7,0.1,0.932,26/04/19 8:31,18.5017272,73.8135954
Rajashri_Shahu_Bus_stand_19,17.2,2072.652,0,0,92,83,0,0,33,30,27,25,1,0,80,55,29,3,67.319,41,28,2.9,0.1,0.929,26/04/19 8:31,18.4822385,73.8580916
Lullanagar_Square_14,15.714,2387.021,0,0,104,67,0,0,35,31,29,25,0,0,110,85,29,29,66.244,41,29,0.7,0.2,0.928,26/04/19 8:32,18.4873065,73.8856497
Pune Railway Station_28,15.671,4167.342,0,0,124,111,1,0,38,31,31,25,0,0,103,67,29,29,81.464,42,29,4.6,0.1,0.934,26/04/19 8:32,18.5250661,73.7929274
Chitale Bandhu Corner_41,15.898,9105.84,0,0,72,62,0,0,32,29,26,23,0,0,130,74,29,29,73.96,41,30,3.7,0.4,0.932,26/04/19 8:46,18.51557,73.8243931
Goodluck Square_Cafe_23,15.964,1036.707,0,0,102,98,0,0,34,32,27,26,1,1,111,70,29,29,58.765,41,30,2.1,0.4,0.933,26/04/19 8:46,18.5343565,73.8260579
Karve Statue Square_5,17.372,,0,0,101,78,7,0,36,23,30,19,4,1,133,94,29,29,66.287,41,29,0.8,0.1,0.932,26/04/19 8:46,18.5017272,73.8135954
Rajashri_Shahu_Bus_stand_19,17.176,2076.843,0,0,92,83,0,0,33,30,27,25,1,0,80,55,29,3,67.272,41,28,2.9,0.1,0.929,26/04/19 8:46,18.4822385,73.8580916
Lullanagar_Square_14,15.526,2400.801,0,0,104,67,0,0,35,31,29,25,0,0,110,85,29,29,66.155,41,29,0.7,0.2,0.927,26/04/19 8:46,18.4873065,73.8856497
Pune Railway Station_28,15.543,4456.624,0,0,124,111,1,0,38,31,31,25,0,0,103,67,29,29,81.494,42,29,4.6,0.1,0.934,26/04/19 8:46,18.5250661,73.7929274
Chitale Bandhu Corner_41,15.898,17549.695,0,0,72,62,0,0,32,29,26,23,0,0,130,74,29,29,73.96,42,30,3.7,0.4,0.932,26/04/19 9:01,18.51557,73.8243931
Goodluck Square_Cafe_23,15.964,1018.806,0,0,102,98,0,0,34,32,27,26,1,1,111,70,29,29,58.765,41,30,2.1,0.4,0.933,26/04/19 9:01,18.5343565,73.8260579
Rajashri_Shahu_Bus_stand_19,17.176,2192.8,0,0,92,83,0,0,33,30,27,25,1,0,80,55,29,3,67.272,40,28,2.9,0.1,0.929,26/04/19 9:01,18.4822385,73.8580916
Karve Statue Square_5,17.419,,0,0,101,78,7,0,36,23,30,19,4,1,133,94,29,29,66.304,34,29,0.7,0.1,0.932,26/04/19 9:01,18.5017272,73.8135954
Lullanagar_Square_14,15.452,2452.909,0,0,104,67,0,0,35,31,29,25,0,0,110,85,29,29,66.136,42,29,0.7,0.2,0.927,26/04/19 9:01,18.4873065,73.8856497
Chitale Bandhu Corner_41,15.898,29605.512,0,0,72,62,0,0,32,29,26,23,0,0,130,74,29,29,73.96,41,30,3.7,0.4,0.932,26/04/19 9:16,18.51557,73.8243931
Karve Statue Square_5,17.299,,0,0,101,78,7,0,36,23,30,19,4,1,133,94,29,29,66.178,41,29,0.6,0.1,0.932,26/04/19 9:16,18.5017272,73.8135954
Goodluck Square_Cafe_23,15.964,1069.328,0,0,102,98,0,0,34,32,27,26,1,1,111,70,29,29,58.765,41,30,2.1,0.4,0.933,26/04/19 9:16,18.5343565,73.8260579
Rajashri_Shahu_Bus_stand_19,17.176,2544.41,0,0,92,83,0,0,33,30,27,25,1,0,80,55,29,3,67.272,41,28,2.9,0.1,0.929,26/04/19 9:16,18.4822385,73.8580916
Lullanagar_Square_14,15.428,2412.993,0,0,104,67,0,0,35,31,29,25,0,0,110,85,29,29,66.144,41,29,0.7,0.2,0.927,26/04/19 9:16,18.4873065,73.8856497
Chitale Bandhu Corner_41,14.769,31103.438,0,0,72,63,0,0,32,29,26,23,0,0,130,74,29,29,73.519,42,30,3.7,0.4,0.931,26/04/19 9:31,18.51557,73.8243931
Goodluck Square_Cafe_23,14.904,1173.875,0,0,102,98,0,0,34,32,27,26,1,1,111,70,29,29,58.409,42,30,2.1,0.4,0.932,26/04/19 9:31,18.5343565,73.8260579
BopadiSquare_65,,,0,0,97,55,3,0,35,22,29,18,4,0,105,71,29,29,,42,26,0,0,,26/04/19 9:31,18.5594267,73.8286556
Hadapsar_Gadital_01,15.971,1223.267,0,0,144,127,0,0,33,31,26,25,2,0,152,101,29,29,83.553,41,30,0.6,0.2,0.93,26/04/19 9:31,18.5018335,73.9414776
Lullanagar_Square_14,13.945,2380.529,0,0,104,66,0,0,35,30,29,25,0,0,110,85,29,29,66.836,43,29,0.7,0.2,0.926,26/04/19 9:32,18.4873065,73.8856497
Rajashri_Shahu_Bus_stand_19,16.149,3392.859,0,0,92,83,0,0,33,30,27,25,1,0,87,55,29,3,67.475,42,28,2.9,0.1,0.928,26/04/19 9:32,18.4822385,73.8580916
BopadiSquare_65,14.696,6683.26,0,0,97,55,3,0,35,22,29,18,4,0,105,71,29,29,88.373,42,26,0,0,0.933,26/04/19 9:46,18.5594267,73.8286556
Chitale Bandhu Corner_41,14.769,33547.329,0,0,72,63,0,0,32,29,26,23,0,0,130,74,29,29,73.519,42,30,3.7,0.4,0.931,26/04/19 9:46,18.51557,73.8243931
Rajashri_Shahu_Bus_stand_19,16.149,5454.871,0,0,92,83,0,0,33,30,27,25,1,0,87,55,29,3,67.475,42,28,2.9,0.1,0.928,26/04/19 9:46,18.4822385,73.8580916
Goodluck Square_Cafe_23,14.904,1166.278,0,0,102,98,0,0,34,32,27,26,1,1,111,70,29,29,58.409,42,30,2.1,0.4,0.932,26/04/19 9:46,18.5343565,73.8260579
Pune Railway Station_28,14.515,7241.384,0,0,124,109,1,0,38,30,31,24,0,0,103,67,29,29,80.767,43,29,4.6,0.1,0.933,26/04/19 9:46,18.5250661,73.7929274
Hadapsar_Gadital_01,15.957,1383.124,0,0,144,127,0,0,33,31,26,25,2,0,152,101,29,29,83.841,41,30,0.6,0.2,0.93,26/04/19 9:46,18.5018335,73.9414776
Lullanagar_Square_14,13.849,1989.871,0,0,104,66,0,0,35,30,29,25,0,0,110,85,29,29,66.153,43,29,0.7,0.2,0.926,26/04/19 9:46,18.4873065,73.8856497
Chitale Bandhu Corner_41,14.769,35989.447,0,0,72,63,0,0,32,29,26,23,0,0,130,74,29,29,73.519,42,30,3.7,0.4,0.931,26/04/19 10:01,18.51557,73.8243931
